sale_id,date,store_id,store_name,product_id,product_name,category,quantity,unit_price,unit_cost,total_revenue,total_cost,profit
SALE00248,2023-10-08,S004,Eastpark,P014,Coffee Beans,Food,1,14.99,6.59,14.99,6.59,8.4
SALE00249,2023-06-05,S002,Westside,P002,Headphones,Electronics,5,79.99,32.4,399.95,162.0,237.95
SALE00250,2023-04-18,S002,Westside,P003,Smartwatch,Electronics,7,199.99,91.0,1399.93,637.0,762.93
SALE00251,2023-10-24,S003,Northgate,P008,Sneakers,Clothing,10,69.99,29.21,699.9,292.1,407.8
SALE00252,2023-12-02,S003,Northgate,P006,Jeans,Clothing,6,49.99,26.76,299.94,160.56,139.38
SALE00253,2023-08-27,S001,Downtown,P013,Protein Bar,Food,8,2.99,1.21,23.92,9.68,14.24
SALE00254,2023-08-15,S003,Northgate,P001,Laptop,Electronics,4,899.99,475.09,3599.96,1900.36,1699.6
SALE00255,2023-09-19,S005,Southmall,P010,Blender,Home,8,39.99,16.23,319.92,129.84,190.08
SALE00256,2023-03-28,S003,Northgate,P015,Olive Oil,Food,2,9.99,5.29,19.98,10.58,9.4
SALE00257,2023-05-26,S004,Eastpark,P013,Protein Bar,Food,9,2.99,1.21,26.91,10.89,16.02
SALE00258,2023-12-06,S005,Southmall,P008,Sneakers,Clothing,10,69.99,29.21,699.9,292.1,407.8
SALE00259,2023-06-21,S003,Northgate,P001,Laptop,Electronics,2,899.99,475.09,1799.98,950.18,849.8
SALE00260,2023-05-01,S004,Eastpark,P013,Protein Bar,Food,5,2.99,1.21,14.95,6.05,8.9
SALE00261,2023-04-26,S002,Westside,P007,Jacket,Clothing,4,89.99,52.05,359.96,208.2,151.76
SALE00262,2023-03-17,S005,Southmall,P007,Jacket,Clothing,1,89.99,52.05,89.99,52.05,37.94
SALE00263,2023-01-24,S003,Northgate,P005,T-Shirt,Clothing,4,19.99,10.94,79.96,43.76,36.2
SALE00264,2023-09-01,S004,Eastpark,P011,Vacuum,Home,10,129.99,57.68,1299.9,576.8,723.1
SALE00265,2023-02-07,S001,Downtown,P011,Vacuum,Home,8,129.99,57.68,1039.92,461.44,578.48
SALE00266,2023-08-01,S005,Southmall,P012,Lamp,Home,10,34.99,17.53,349.9,175.3,174.6
SALE00267,2023-04-10,S001,Downtown,P012,Lamp,Home,7,34.99,17.53,244.93,122.71,122.22
SALE00268,2023-09-11,S003,Northgate,P005,T-Shirt,Clothing,7,19.99,10.94,139.93,76.58,63.35
SALE00269,2023-05-05,S004,Eastpark,P012,Lamp,Home,3,34.99,17.53,104.97,52.59,52.38
SALE00270,2023-12-02,S003,Northgate,P001,Laptop,Electronics,1,899.99,475.09,899.99,475.09,424.9
SALE00271,2023-02-24,S001,Downtown,P004,Tablet,Electronics,7,449.99,200.08,3149.93,1400.56,1749.37
SALE00272,2023-04-23,S001,Downtown,P010,Blender,Home,3,39.99,16.23,119.97,48.69,71.28
SALE00273,2023-12-23,S001,Downtown,P006,Jeans,Clothing,9,49.99,26.76,449.91,240.84,209.07
SALE00274,2023-08-26,S005,Southmall,P004,Tablet,Electronics,1,449.99,200.08,449.99,200.08,249.91
SALE00275,2023-10-13,S005,Southmall,P006,Jeans,Clothing,4,49.99,26.76,199.96,107.04,92.92
SALE00276,2023-03-04,S003,Northgate,P008,Sneakers,Clothing,8,69.99,29.21,559.92,233.68,326.24
SALE00277,2023-03-10,S004,Eastpark,P004,Tablet,Electronics,8,449.99,200.08,3599.92,1600.64,1999.28
SALE00278,2023-12-08,S003,Northgate,P011,Vacuum,Home,9,129.99,57.68,1169.91,519.12,650.79
SALE00279,2023-10-14,S001,Downtown,P001,Laptop,Electronics,10,899.99,475.09,8999.9,4750.9,4249.0
SALE00280,2023-06-12,S003,Northgate,P003,Smartwatch,Electronics,8,199.99,91.0,1599.92,728.0,871.92
SALE00281,2023-11-10,S004,Eastpark,P015,Olive Oil,Food,9,9.99,5.29,89.91,47.61,42.3
SALE00282,2023-08-07,S005,Southmall,P011,Vacuum,Home,9,129.99,57.68,1169.91,519.12,650.79
SALE00283,2023-08-17,S004,Eastpark,P005,T-Shirt,Clothing,3,19.99,10.94,59.97,32.82,27.15
SALE00284,2023-09-01,S003,Northgate,P009,Coffee Maker,Home,8,59.99,29.06,479.92,232.48,247.44
SALE00285,2023-05-13,S003,Northgate,P014,Coffee Beans,Food,4,14.99,6.59,59.96,26.36,33.6
SALE00286,2023-11-23,S002,Westside,P011,Vacuum,Home,5,129.99,57.68,649.95,288.4,361.55
SALE00287,2023-09-24,S001,Downtown,P007,Jacket,Clothing,8,89.99,52.05,719.92,416.4,303.52
SALE00288,2023-11-17,S003,Northgate,P009,Coffee Maker,Home,4,59.99,29.06,239.96,116.24,123.72
SALE00289,2023-05-21,S002,Westside,P005,T-Shirt,Clothing,8,19.99,10.94,159.92,87.52,72.4
SALE00290,2023-02-09,S005,Southmall,P005,T-Shirt,Clothing,5,19.99,10.94,99.95,54.7,45.25
SALE00291,2023-05-01,S005,Southmall,P004,Tablet,Electronics,5,449.99,200.08,2249.95,1000.4,1249.55
SALE00292,2023-06-21,S001,Downtown,P009,Coffee Maker,Home,6,59.99,29.06,359.94,174.36,185.58
SALE00293,2023-10-04,S003,Northgate,P012,Lamp,Home,2,34.99,17.53,69.98,35.06,34.92
SALE00294,2023-03-12,S004,Eastpark,P006,Jeans,Clothing,3,49.99,26.76,149.97,80.28,69.69
SALE00295,2023-04-29,S004,Eastpark,P014,Coffee Beans,Food,7,14.99,6.59,104.93,46.13,58.8
SALE00296,2023-12-22,S005,Southmall,P014,Coffee Beans,Food,3,14.99,6.59,44.97,19.77,25.2
SALE00297,2023-12-28,S001,Downtown,P006,Jeans,Clothing,4,49.99,26.76,199.96,107.04,92.92
SALE00298,2023-02-02,S005,Southmall,P001,Laptop,Electronics,7,899.99,475.09,6299.93,3325.63,2974.3
SALE00299,2023-07-28,S002,Westside,P003,Smartwatch,Electronics,6,199.99,91.0,1199.94,546.0,653.94
SALE00300,2023-10-05,S003,Northgate,P006,Jeans,Clothing,8,49.99,26.76,399.92,214.08,185.84
SALE00301,2023-08-01,S004,Eastpark,P016,Granola,Food,1,6.99,3.56,6.99,3.56,3.43
SALE00302,2023-04-16,S005,Southmall,P011,Vacuum,Home,7,129.99,57.68,909.93,403.76,506.17
SALE00303,2023-07-19,S002,Westside,P001,Laptop,Electronics,10,899.99,475.09,8999.9,4750.9,4249.0
SALE00304,2023-12-23,S003,Northgate,P002,Headphones,Electronics,1,79.99,32.4,79.99,32.4,47.59
SALE00305,2023-10-22,S004,Eastpark,P012,Lamp,Home,7,34.99,17.53,244.93,122.71,122.22
SALE00306,2023-09-02,S005,Southmall,P003,Smartwatch,Electronics,1,199.99,91.0,199.99,91.0,108.99
SALE00307,2023-06-30,S003,Northgate,P006,Jeans,Clothing,5,49.99,26.76,249.95,133.8,116.15
SALE00308,2023-07-19,S005,Southmall,P008,Sneakers,Clothing,7,69.99,29.21,489.93,204.47,285.46
SALE00309,2023-10-03,S004,Eastpark,P004,Tablet,Electronics,9,449.99,200.08,4049.91,1800.72,2249.19
SALE00310,2023-11-05,S002,Westside,P007,Jacket,Clothing,4,89.99,52.05,359.96,208.2,151.76
SALE00311,2023-09-07,S005,Southmall,P009,Coffee Maker,Home,4,59.99,29.06,239.96,116.24,123.72
SALE00312,2023-05-20,S005,Southmall,P005,T-Shirt,Clothing,7,19.99,10.94,139.93,76.58,63.35
SALE00313,2023-09-06,S004,Eastpark,P001,Laptop,Electronics,1,899.99,475.09,899.99,475.09,424.9
SALE00314,2023-07-19,S001,Downtown,P011,Vacuum,Home,6,129.99,57.68,779.94,346.08,433.86
SALE00315,2023-12-09,S003,Northgate,P003,Smartwatch,Electronics,7,199.99,91.0,1399.93,637.0,762.93
SALE00316,2023-03-26,S004,Eastpark,P003,Smartwatch,Electronics,8,199.99,91.0,1599.92,728.0,871.92
SALE00317,2023-03-07,S002,Westside,P008,Sneakers,Clothing,10,69.99,29.21,699.9,292.1,407.8
SALE00318,2023-10-01,S004,Eastpark,P002,Headphones,Electronics,1,79.99,32.4,79.99,32.4,47.59
SALE00319,2023-07-21,S001,Downtown,P005,T-Shirt,Clothing,10,19.99,10.94,199.9,109.4,90.5
SALE00320,2023-10-16,S005,Southmall,P014,Coffee Beans,Food,1,14.99,6.59,14.99,6.59,8.4
SALE00321,2023-02-12,S005,Southmall,P014,Coffee Beans,Food,7,14.99,6.59,104.93,46.13,58.8
SALE00322,2023-03-11,S003,Northgate,P009,Coffee Maker,Home,8,59.99,29.06,479.92,232.48,247.44
SALE00323,2023-04-04,S002,Westside,P009,Coffee Maker,Home,1,59.99,29.06,59.99,29.06,30.93
SALE00324,2023-05-14,S004,Eastpark,P007,Jacket,Clothing,7,89.99,52.05,629.93,364.35,265.58
SALE00325,2023-06-17,S004,Eastpark,P011,Vacuum,Home,4,129.99,57.68,519.96,230.72,289.24
SALE00326,2023-08-21,S001,Downtown,P016,Granola,Food,6,6.99,3.56,41.94,21.36,20.58
SALE00327,2023-06-22,S001,Downtown,P004,Tablet,Electronics,7,449.99,200.08,3149.93,1400.56,1749.37
SALE00328,2023-05-23,S002,Westside,P014,Coffee Beans,Food,7,14.99,6.59,104.93,46.13,58.8
SALE00329,2023-05-10,S005,Southmall,P009,Coffee Maker,Home,2,59.99,29.06,119.98,58.12,61.86
SALE00330,2023-08-29,S003,Northgate,P014,Coffee Beans,Food,1,14.99,6.59,14.99,6.59,8.4
SALE00331,2023-10-04,S002,Westside,P006,Jeans,Clothing,1,49.99,26.76,49.99,26.76,23.23
SALE00332,2023-06-29,S005,Southmall,P012,Lamp,Home,4,34.99,17.53,139.96,70.12,69.84
SALE00333,2023-11-29,S003,Northgate,P008,Sneakers,Clothing,2,69.99,29.21,139.98,58.42,81.56
SALE00334,2023-11-30,S003,Northgate,P009,Coffee Maker,Home,1,59.99,29.06,59.99,29.06,30.93
SALE00335,2023-01-16,S001,Downtown,P011,Vacuum,Home,4,129.99,57.68,519.96,230.72,289.24
SALE00336,2023-04-13,S001,Downtown,P001,Laptop,Electronics,1,899.99,475.09,899.99,475.09,424.9
SALE00337,2023-11-15,S005,Southmall,P002,Headphones,Electronics,3,79.99,32.4,239.97,97.2,142.77
SALE00338,2023-05-03,S001,Downtown,P003,Smartwatch,Electronics,3,199.99,91.0,599.97,273.0,326.97
SALE00339,2023-08-31,S001,Downtown,P012,Lamp,Home,2,34.99,17.53,69.98,35.06,34.92
SALE00340,2023-10-16,S003,Northgate,P009,Coffee Maker,Home,4,59.99,29.06,239.96,116.24,123.72
SALE00341,2023-08-27,S004,Eastpark,P001,Laptop,Electronics,5,899.99,475.09,4499.95,2375.45,2124.5
SALE00342,2023-07-08,S003,Northgate,P014,Coffee Beans,Food,3,14.99,6.59,44.97,19.77,25.2
SALE00343,2023-11-07,S005,Southmall,P006,Jeans,Clothing,10,49.99,26.76,499.9,267.6,232.3
SALE00344,2023-02-28,S002,Westside,P013,Protein Bar,Food,3,2.99,1.21,8.97,3.63,5.34
SALE00345,2023-06-09,S003,Northgate,P001,Laptop,Electronics,2,899.99,475.09,1799.98,950.18,849.8
SALE00346,2023-10-24,S004,Eastpark,P009,Coffee Maker,Home,1,59.99,29.06,59.99,29.06,30.93
SALE00347,2023-06-09,S001,Downtown,P005,T-Shirt,Clothing,10,19.99,10.94,199.9,109.4,90.5
SALE00348,2023-12-13,S003,Northgate,P002,Headphones,Electronics,7,79.99,32.4,559.93,226.8,333.13
SALE00349,2023-07-23,S004,Eastpark,P013,Protein Bar,Food,4,2.99,1.21,11.96,4.84,7.12
SALE00350,2023-02-08,S004,Eastpark,P013,Protein Bar,Food,10,2.99,1.21,29.9,12.1,17.8
SALE00351,2023-12-20,S005,Southmall,P008,Sneakers,Clothing,4,69.99,29.21,279.96,116.84,163.12
SALE00352,2023-02-22,S003,Northgate,P016,Granola,Food,5,6.99,3.56,34.95,17.8,17.15
SALE00353,2023-12-17,S005,Southmall,P009,Coffee Maker,Home,10,59.99,29.06,599.9,290.6,309.3
SALE00354,2023-03-03,S003,Northgate,P013,Protein Bar,Food,10,2.99,1.21,29.9,12.1,17.8
SALE00355,2023-01-22,S005,Southmall,P005,T-Shirt,Clothing,6,19.99,10.94,119.94,65.64,54.3
SALE00356,2023-09-30,S004,Eastpark,P014,Coffee Beans,Food,7,14.99,6.59,104.93,46.13,58.8
SALE00357,2023-12-05,S005,Southmall,P001,Laptop,Electronics,6,899.99,475.09,5399.94,2850.54,2549.4
SALE00358,2023-02-05,S005,Southmall,P006,Jeans,Clothing,9,49.99,26.76,449.91,240.84,209.07
SALE00359,2023-11-28,S001,Downtown,P014,Coffee Beans,Food,6,14.99,6.59,89.94,39.54,50.4
SALE00360,2023-01-07,S001,Downtown,P013,Protein Bar,Food,7,2.99,1.21,20.93,8.47,12.46
SALE00361,2023-09-08,S004,Eastpark,P006,Jeans,Clothing,2,49.99,26.76,99.98,53.52,46.46
SALE00362,2023-08-10,S004,Eastpark,P016,Granola,Food,6,6.99,3.56,41.94,21.36,20.58
SALE00363,2023-11-22,S005,Southmall,P003,Smartwatch,Electronics,8,199.99,91.0,1599.92,728.0,871.92
SALE00364,2023-12-29,S001,Downtown,P007,Jacket,Clothing,3,89.99,52.05,269.97,156.15,113.82
SALE00365,2023-08-11,S004,Eastpark,P004,Tablet,Electronics,3,449.99,200.08,1349.97,600.24,749.73
SALE00366,2023-09-25,S005,Southmall,P001,Laptop,Electronics,5,899.99,475.09,4499.95,2375.45,2124.5
SALE00367,2023-11-12,S004,Eastpark,P012,Lamp,Home,9,34.99,17.53,314.91,157.77,157.14
SALE00368,2023-09-05,S001,Downtown,P003,Smartwatch,Electronics,8,199.99,91.0,1599.92,728.0,871.92
SALE00369,2023-08-12,S001,Downtown,P016,Granola,Food,10,6.99,3.56,69.9,35.6,34.3
SALE00370,2023-05-18,S001,Downtown,P015,Olive Oil,Food,6,9.99,5.29,59.94,31.74,28.2
SALE00371,2023-05-06,S001,Downtown,P010,Blender,Home,2,39.99,16.23,79.98,32.46,47.52
SALE00372,2023-05-23,S001,Downtown,P006,Jeans,Clothing,8,49.99,26.76,399.92,214.08,185.84
SALE00373,2023-05-05,S004,Eastpark,P014,Coffee Beans,Food,8,14.99,6.59,119.92,52.72,67.2
SALE00374,2023-10-19,S004,Eastpark,P001,Laptop,Electronics,10,899.99,475.09,8999.9,4750.9,4249.0
SALE00375,2023-12-09,S004,Eastpark,P016,Granola,Food,7,6.99,3.56,48.93,24.92,24.01
SALE00376,2023-06-22,S004,Eastpark,P012,Lamp,Home,1,34.99,17.53,34.99,17.53,17.46
SALE00377,2023-09-11,S004,Eastpark,P003,Smartwatch,Electronics,6,199.99,91.0,1199.94,546.0,653.94
SALE00378,2023-04-04,S002,Westside,P006,Jeans,Clothing,8,49.99,26.76,399.92,214.08,185.84
SALE00379,2023-04-19,S005,Southmall,P007,Jacket,Clothing,6,89.99,52.05,539.94,312.3,227.64
SALE00380,2023-05-13,S002,Westside,P013,Protein Bar,Food,6,2.99,1.21,17.94,7.26,10.68
SALE00381,2023-05-24,S002,Westside,P003,Smartwatch,Electronics,10,199.99,91.0,1999.9,910.0,1089.9
SALE00382,2023-12-26,S005,Southmall,P003,Smartwatch,Electronics,5,199.99,91.0,999.95,455.0,544.95
SALE00383,2023-10-12,S004,Eastpark,P012,Lamp,Home,1,34.99,17.53,34.99,17.53,17.46
SALE00384,2023-09-22,S004,Eastpark,P006,Jeans,Clothing,4,49.99,26.76,199.96,107.04,92.92
SALE00385,2023-02-13,S001,Downtown,P008,Sneakers,Clothing,4,69.99,29.21,279.96,116.84,163.12
SALE00386,2023-07-28,S005,Southmall,P016,Granola,Food,8,6.99,3.56,55.92,28.48,27.44
SALE00387,2023-10-12,S003,Northgate,P007,Jacket,Clothing,4,89.99,52.05,359.96,208.2,151.76
SALE00388,2023-12-20,S001,Downtown,P005,T-Shirt,Clothing,8,19.99,10.94,159.92,87.52,72.4
SALE00389,2023-11-27,S002,Westside,P002,Headphones,Electronics,8,79.99,32.4,639.92,259.2,380.72
SALE00390,2023-08-18,S005,Southmall,P014,Coffee Beans,Food,1,14.99,6.59,14.99,6.59,8.4
SALE00391,2023-02-17,S002,Westside,P013,Protein Bar,Food,5,2.99,1.21,14.95,6.05,8.9
SALE00392,2023-04-24,S004,Eastpark,P016,Granola,Food,7,6.99,3.56,48.93,24.92,24.01
SALE00393,2023-12-21,S001,Downtown,P013,Protein Bar,Food,4,2.99,1.21,11.96,4.84,7.12
SALE00394,2023-06-06,S004,Eastpark,P010,Blender,Home,10,39.99,16.23,399.9,162.3,237.6
SALE00395,2023-07-08,S003,Northgate,P003,Smartwatch,Electronics,8,199.99,91.0,1599.92,728.0,871.92
SALE00396,2023-10-11,S004,Eastpark,P007,Jacket,Clothing,9,89.99,52.05,809.91,468.45,341.46
SALE00397,2023-06-26,S005,Southmall,P006,Jeans,Clothing,7,49.99,26.76,349.93,187.32,162.61
SALE00398,2023-10-09,S002,Westside,P011,Vacuum,Home,6,129.99,57.68,779.94,346.08,433.86
SALE00399,2023-06-30,S001,Downtown,P005,T-Shirt,Clothing,8,19.99,10.94,159.92,87.52,72.4
SALE00400,2023-05-19,S001,Downtown,P014,Coffee Beans,Food,5,14.99,6.59,74.95,32.95,42.0
SALE00401,2023-05-09,S001,Downtown,P014,Coffee Beans,Food,4,14.99,6.59,59.96,26.36,33.6
SALE00402,2023-03-03,S005,Southmall,P016,Granola,Food,4,6.99,3.56,27.96,14.24,13.72
SALE00403,2023-06-11,S002,Westside,P011,Vacuum,Home,2,129.99,57.68,259.98,115.36,144.62
SALE00404,2023-10-02,S005,Southmall,P007,Jacket,Clothing,3,89.99,52.05,269.97,156.15,113.82
SALE00405,2023-04-09,S003,Northgate,P012,Lamp,Home,4,34.99,17.53,139.96,70.12,69.84
SALE00406,2023-09-05,S004,Eastpark,P009,Coffee Maker,Home,5,59.99,29.06,299.95,145.3,154.65
SALE00407,2023-10-29,S004,Eastpark,P016,Granola,Food,9,6.99,3.56,62.91,32.04,30.87
SALE00408,2023-11-02,S001,Downtown,P004,Tablet,Electronics,5,449.99,200.08,2249.95,1000.4,1249.55
SALE00409,2023-02-21,S005,Southmall,P016,Granola,Food,4,6.99,3.56,27.96,14.24,13.72
SALE00410,2023-06-01,S004,Eastpark,P006,Jeans,Clothing,4,49.99,26.76,199.96,107.04,92.92
SALE00411,2023-07-04,S002,Westside,P003,Smartwatch,Electronics,3,199.99,91.0,599.97,273.0,326.97
SALE00412,2023-06-04,S005,Southmall,P003,Smartwatch,Electronics,1,199.99,91.0,199.99,91.0,108.99
SALE00413,2023-12-29,S002,Westside,P011,Vacuum,Home,9,129.99,57.68,1169.91,519.12,650.79
SALE00414,2023-03-06,S003,Northgate,P006,Jeans,Clothing,5,49.99,26.76,249.95,133.8,116.15
SALE00415,2023-01-24,S003,Northgate,P012,Lamp,Home,1,34.99,17.53,34.99,17.53,17.46
SALE00416,2023-10-11,S001,Downtown,P002,Headphones,Electronics,5,79.99,32.4,399.95,162.0,237.95
SALE00417,2023-12-24,S005,Southmall,P006,Jeans,Clothing,3,49.99,26.76,149.97,80.28,69.69
SALE00418,2023-11-23,S005,Southmall,P006,Jeans,Clothing,8,49.99,26.76,399.92,214.08,185.84
SALE00419,2023-02-22,S001,Downtown,P005,T-Shirt,Clothing,1,19.99,10.94,19.99,10.94,9.05
SALE00420,2023-10-21,S002,Westside,P002,Headphones,Electronics,5,79.99,32.4,399.95,162.0,237.95
SALE00421,2023-08-29,S002,Westside,P006,Jeans,Clothing,8,49.99,26.76,399.92,214.08,185.84
SALE00422,2023-08-14,S003,Northgate,P001,Laptop,Electronics,6,899.99,475.09,5399.94,2850.54,2549.4
SALE00423,2023-04-05,S005,Southmall,P013,Protein Bar,Food,1,2.99,1.21,2.99,1.21,1.78
SALE00424,2023-05-10,S003,Northgate,P015,Olive Oil,Food,8,9.99,5.29,79.92,42.32,37.6
SALE00425,2023-02-28,S004,Eastpark,P007,Jacket,Clothing,2,89.99,52.05,179.98,104.1,75.88
SALE00426,2023-07-25,S003,Northgate,P005,T-Shirt,Clothing,8,19.99,10.94,159.92,87.52,72.4
SALE00427,2023-02-07,S003,Northgate,P005,T-Shirt,Clothing,10,19.99,10.94,199.9,109.4,90.5
SALE00428,2023-11-19,S004,Eastpark,P006,Jeans,Clothing,1,49.99,26.76,49.99,26.76,23.23
SALE00429,2023-03-19,S004,Eastpark,P009,Coffee Maker,Home,3,59.99,29.06,179.97,87.18,92.79
SALE00430,2023-10-16,S003,Northgate,P008,Sneakers,Clothing,5,69.99,29.21,349.95,146.05,203.9
SALE00431,2023-02-13,S005,Southmall,P001,Laptop,Electronics,4,899.99,475.09,3599.96,1900.36,1699.6
SALE00432,2023-03-02,S004,Eastpark,P014,Coffee Beans,Food,9,14.99,6.59,134.91,59.31,75.6
SALE00433,2023-08-02,S005,Southmall,P006,Jeans,Clothing,10,49.99,26.76,499.9,267.6,232.3
SALE00434,2023-11-02,S003,Northgate,P002,Headphones,Electronics,10,79.99,32.4,799.9,324.0,475.9
SALE00435,2023-04-26,S004,Eastpark,P015,Olive Oil,Food,9,9.99,5.29,89.91,47.61,42.3
SALE00436,2023-07-14,S004,Eastpark,P013,Protein Bar,Food,8,2.99,1.21,23.92,9.68,14.24
SALE00437,2023-08-15,S005,Southmall,P016,Granola,Food,5,6.99,3.56,34.95,17.8,17.15
SALE00438,2023-10-29,S001,Downtown,P008,Sneakers,Clothing,7,69.99,29.21,489.93,204.47,285.46
SALE00439,2023-06-06,S001,Downtown,P006,Jeans,Clothing,10,49.99,26.76,499.9,267.6,232.3
SALE00440,2023-11-14,S004,Eastpark,P005,T-Shirt,Clothing,1,19.99,10.94,19.99,10.94,9.05
SALE00441,2023-11-09,S002,Westside,P016,Granola,Food,2,6.99,3.56,13.98,7.12,6.86
SALE00442,2023-04-17,S005,Southmall,P002,Headphones,Electronics,4,79.99,32.4,319.96,129.6,190.36
SALE00443,2023-05-16,S004,Eastpark,P008,Sneakers,Clothing,2,69.99,29.21,139.98,58.42,81.56
SALE00444,2023-03-22,S004,Eastpark,P014,Coffee Beans,Food,4,14.99,6.59,59.96,26.36,33.6
SALE00445,2023-03-30,S005,Southmall,P003,Smartwatch,Electronics,9,199.99,91.0,1799.91,819.0,980.91
SALE00446,2023-02-08,S001,Downtown,P010,Blender,Home,3,39.99,16.23,119.97,48.69,71.28
SALE00447,2023-01-02,S004,Eastpark,P004,Tablet,Electronics,7,449.99,200.08,3149.93,1400.56,1749.37
SALE00448,2023-08-19,S003,Northgate,P015,Olive Oil,Food,10,9.99,5.29,99.9,52.9,47.0
SALE00449,2023-08-29,S002,Westside,P013,Protein Bar,Food,5,2.99,1.21,14.95,6.05,8.9
SALE00450,2023-01-17,S002,Westside,P014,Coffee Beans,Food,4,14.99,6.59,59.96,26.36,33.6
SALE00451,2023-05-28,S002,Westside,P007,Jacket,Clothing,5,89.99,52.05,449.95,260.25,189.7
SALE00452,2023-12-26,S004,Eastpark,P010,Blender,Home,8,39.99,16.23,319.92,129.84,190.08
SALE00453,2023-02-06,S002,Westside,P009,Coffee Maker,Home,4,59.99,29.06,239.96,116.24,123.72
SALE00454,2023-05-16,S003,Northgate,P012,Lamp,Home,10,34.99,17.53,349.9,175.3,174.6
SALE00455,2023-12-05,S001,Downtown,P012,Lamp,Home,4,34.99,17.53,139.96,70.12,69.84
SALE00456,2023-08-06,S001,Downtown,P015,Olive Oil,Food,2,9.99,5.29,19.98,10.58,9.4
SALE00457,2023-10-06,S002,Westside,P004,Tablet,Electronics,4,449.99,200.08,1799.96,800.32,999.64
SALE00458,2023-11-28,S002,Westside,P011,Vacuum,Home,3,129.99,57.68,389.97,173.04,216.93
SALE00459,2023-05-17,S001,Downtown,P009,Coffee Maker,Home,3,59.99,29.06,179.97,87.18,92.79
SALE00460,2023-02-06,S001,Downtown,P012,Lamp,Home,1,34.99,17.53,34.99,17.53,17.46
SALE00461,2023-03-26,S003,Northgate,P002,Headphones,Electronics,5,79.99,32.4,399.95,162.0,237.95
SALE00462,2023-11-01,S001,Downtown,P001,Laptop,Electronics,10,899.99,475.09,8999.9,4750.9,4249.0
SALE00463,2023-05-28,S004,Eastpark,P016,Granola,Food,8,6.99,3.56,55.92,28.48,27.44
SALE00464,2023-03-05,S005,Southmall,P014,Coffee Beans,Food,8,14.99,6.59,119.92,52.72,67.2
SALE00465,2023-12-19,S005,Southmall,P004,Tablet,Electronics,5,449.99,200.08,2249.95,1000.4,1249.55
SALE00466,2023-12-25,S004,Eastpark,P013,Protein Bar,Food,7,2.99,1.21,20.93,8.47,12.46
SALE00467,2023-05-20,S003,Northgate,P012,Lamp,Home,9,34.99,17.53,314.91,157.77,157.14
SALE00468,2023-10-04,S001,Downtown,P005,T-Shirt,Clothing,8,19.99,10.94,159.92,87.52,72.4
SALE00469,2023-08-13,S002,Westside,P006,Jeans,Clothing,2,49.99,26.76,99.98,53.52,46.46
SALE00470,2023-11-03,S003,Northgate,P001,Laptop,Electronics,1,899.99,475.09,899.99,475.09,424.9
SALE00471,2023-08-10,S005,Southmall,P012,Lamp,Home,6,34.99,17.53,209.94,105.18,104.76
SALE00472,2023-11-06,S002,Westside,P011,Vacuum,Home,5,129.99,57.68,649.95,288.4,361.55
SALE00473,2023-01-14,S005,Southmall,P012,Lamp,Home,2,34.99,17.53,69.98,35.06,34.92
SALE00474,2023-04-28,S002,Westside,P009,Coffee Maker,Home,10,59.99,29.06,599.9,290.6,309.3
SALE00475,2023-10-28,S005,Southmall,P012,Lamp,Home,1,34.99,17.53,34.99,17.53,17.46
SALE00476,2023-12-11,S001,Downtown,P010,Blender,Home,5,39.99,16.23,199.95,81.15,118.8
SALE00477,2023-10-23,S003,Northgate,P014,Coffee Beans,Food,1,14.99,6.59,14.99,6.59,8.4
SALE00478,2023-03-31,S001,Downtown,P010,Blender,Home,8,39.99,16.23,319.92,129.84,190.08
SALE00479,2023-09-23,S004,Eastpark,P012,Lamp,Home,8,34.99,17.53,279.92,140.24,139.68
SALE00480,2023-05-23,S003,Northgate,P006,Jeans,Clothing,3,49.99,26.76,149.97,80.28,69.69
SALE00481,2023-10-27,S004,Eastpark,P005,T-Shirt,Clothing,7,19.99,10.94,139.93,76.58,63.35
SALE00482,2023-11-22,S002,Westside,P008,Sneakers,Clothing,8,69.99,29.21,559.92,233.68,326.24
SALE00483,2023-02-16,S004,Eastpark,P008,Sneakers,Clothing,8,69.99,29.21,559.92,233.68,326.24
SALE00484,2023-06-28,S002,Westside,P006,Jeans,Clothing,7,49.99,26.76,349.93,187.32,162.61
SALE00485,2023-06-20,S003,Northgate,P003,Smartwatch,Electronics,6,199.99,91.0,1199.94,546.0,653.94
SALE00486,2023-12-10,S001,Downtown,P016,Granola,Food,2,6.99,3.56,13.98,7.12,6.86
SALE00487,2023-03-24,S003,Northgate,P007,Jacket,Clothing,6,89.99,52.05,539.94,312.3,227.64
SALE00488,2023-07-30,S003,Northgate,P011,Vacuum,Home,8,129.99,57.68,1039.92,461.44,578.48
SALE00489,2023-05-28,S001,Downtown,P011,Vacuum,Home,7,129.99,57.68,909.93,403.76,506.17
SALE00490,2023-10-09,S004,Eastpark,P009,Coffee Maker,Home,1,59.99,29.06,59.99,29.06,30.93
SALE00491,2023-08-21,S003,Northgate,P013,Protein Bar,Food,2,2.99,1.21,5.98,2.42,3.56
SALE00492,2023-06-11,S001,Downtown,P009,Coffee Maker,Home,5,59.99,29.06,299.95,145.3,154.65
SALE00493,2023-06-15,S004,Eastpark,P012,Lamp,Home,2,34.99,17.53,69.98,35.06,34.92
SALE00494,2023-07-26,S002,Westside,P004,Tablet,Electronics,9,449.99,200.08,4049.91,1800.72,2249.19
